DateKey,FullDate,Year,Quarter,Month,Day,DayOfWeek
20010928,2001-09-28,2001,3,9,28,Friday
20010913,2001-09-13,2001,3,9,13,Thursday
20141105,2014-11-05,2014,4,11,5,Wednesday
20150415,2015-04-15,2015,2,4,15,Wednesday
20150416,2015-04-16,2015,2,4,16,Thursday
20150429,2015-04-29,2015,2,4,29,Wednesday
19960804,1996-08-04,1996,3,8,4,Sunday
20101117,2010-11-17,2010,4,11,17,Wednesday
20011112,2001-11-12,2001,4,11,12,Monday
19961010,1996-10-10,1996,4,10,10,Thursday
20120424,2012-04-24,2012,2,4,24,Tuesday
20030925,2003-09-25,2003,3,9,25,Thursday
20110227,2011-02-27,2011,1,2,27,Sunday
20060228,2006-02-28,2006,1,2,28,Tuesday
20151214,2015-12-14,2015,4,12,14,Monday
20180924,2018-09-24,2018,3,9,24,Monday
20180812,2018-08-12,2018,3,8,12,Sunday
20180903,2018-09-03,2018,3,9,3,Monday
20180902,2018-09-02,2018,3,9,2,Sunday
20180908,2018-09-08,2018,3,9,8,Saturday
20180817,2018-08-17,2018,3,8,17,Friday
20180827,2018-08-27,2018,3,8,27,Monday
20180901,2018-09-01,2018,3,9,1,Saturday
20180816,2018-08-16,2018,3,8,16,Thursday
20180923,2018-09-23,2018,3,9,23,Sunday
20171218,2017-12-18,2017,4,12,18,Monday
20170224,2017-02-24,2017,1,2,24,Friday
20170412,2017-04-12,2017,2,4,12,Wednesday
20170226,2017-02-26,2017,1,2,26,Sunday
20030629,2003-06-29,2003,2,6,29,Sunday
20180212,2018-02-12,2018,1,2,12,Monday
19970108,1997-01-08,1997,1,1,8,Wednesday
20090919,2009-09-19,2009,3,9,19,Saturday
20090920,2009-09-20,2009,3,9,20,Sunday
20130617,2013-06-17,2013,2,6,17,Monday
20091003,2009-10-03,2009,4,10,3,Saturday
20110402,2011-04-02,2011,2,4,2,Saturday
20091013,2009-10-13,2009,4,10,13,Tuesday
20100820,2010-08-20,2010,3,8,20,Friday
20140509,2014-05-09,2014,2,5,9,Friday
20090926,2009-09-26,2009,3,9,26,Saturday
20091127,2009-11-27,2009,4,11,27,Friday
20091005,2009-10-05,2009,4,10,5,Monday
20091009,2009-10-09,2009,4,10,9,Friday
20091121,2009-11-21,2009,4,11,21,Saturday
20110824,2011-08-24,2011,3,8,24,Wednesday
20170819,2017-08-19,2017,3,8,19,Saturday
19961226,1996-12-26,1996,4,12,26,Thursday
19970104,1997-01-04,1997,1,1,4,Saturday
19970210,1997-02-10,1997,1,2,10,Monday
20020925,2002-09-25,2002,3,9,25,Wednesday
20020702,2002-07-02,2002,3,7,2,Tuesday
20160404,2016-04-04,2016,2,4,4,Monday
19991004,1999-10-04,1999,4,10,4,Monday
20120323,2012-03-23,2012,1,3,23,Friday
19960624,1996-06-24,1996,2,6,24,Monday
20130820,2013-08-20,2013,3,8,20,Tuesday
20130821,2013-08-21,2013,3,8,21,Wednesday
19961215,1996-12-15,1996,4,12,15,Sunday
20001107,2000-11-07,2000,4,11,7,Tuesday
20170228,2017-02-28,2017,1,2,28,Tuesday
20170306,2017-03-06,2017,1,3,6,Monday
20170515,2017-05-15,2017,2,5,15,Monday
20080824,2008-08-24,2008,3,8,24,Sunday
20010106,2001-01-06,2001,1,1,6,Saturday
20010122,2001-01-22,2001,1,1,22,Monday
20010107,2001-01-07,2001,1,1,7,Sunday
20180815,2018-08-15,2018,3,8,15,Wednesday
20160114,2016-01-14,2016,1,1,14,Thursday
20160122,2016-01-22,2016,1,1,22,Friday
19970531,1997-05-31,1997,2,5,31,Saturday
19970701,1997-07-01,1997,3,7,1,Tuesday
19970707,1997-07-07,1997,3,7,7,Monday
20160727,2016-07-27,2016,3,7,27,Wednesday
20160728,2016-07-28,2016,3,7,28,Thursday
20160809,2016-08-09,2016,3,8,9,Tuesday
20161101,2016-11-01,2016,4,11,1,Tuesday
20150910,2015-09-10,2015,3,9,10,Thursday
20151109,2015-11-09,2015,4,11,9,Monday
20151204,2015-12-04,2015,4,12,4,Friday
20161215,2016-12-15,2016,4,12,15,Thursday
19961028,1996-10-28,1996,4,10,28,Monday
20180502,2018-05-02,2018,2,5,2,Wednesday
20090529,2009-05-29,2009,2,5,29,Friday
20090924,2009-09-24,2009,3,9,24,Thursday
20070611,2007-06-11,2007,2,6,11,Monday
20000821,2000-08-21,2000,3,8,21,Monday
20010119,2001-01-19,2001,1,1,19,Friday
20000406,2000-04-06,2000,2,4,6,Thursday
20000405,2000-04-05,2000,2,4,5,Wednesday
20090729,2009-07-29,2009,3,7,29,Wednesday
20070808,2007-08-08,2007,3,8,8,Wednesday
20120709,2012-07-09,2012,3,7,9,Monday
20130612,2013-06-12,2013,2,6,12,Wednesday
20130604,2013-06-04,2013,2,6,4,Tuesday
20091002,2009-10-02,2009,4,10,2,Friday
19990512,1999-05-12,1999,2,5,12,Wednesday
20110324,2011-03-24,2011,1,3,24,Thursday
20000521,2000-05-21,2000,2,5,21,Sunday
20000903,2000-09-03,2000,3,9,3,Sunday
20000528,2000-05-28,2000,2,5,28,Sunday
20000723,2000-07-23,2000,3,7,23,Sunday
20000812,2000-08-12,2000,3,8,12,Saturday
20000604,2000-06-04,2000,2,6,4,Sunday
20080601,2008-06-01,2008,2,6,1,Sunday
20110607,2011-06-07,2011,2,6,7,Tuesday
20110609,2011-06-09,2011,2,6,9,Thursday
20180625,2018-06-25,2018,2,6,25,Monday
20000315,2000-03-15,2000,1,3,15,Wednesday
19970215,1997-02-15,1997,1,2,15,Saturday
20091117,2009-11-17,2009,4,11,17,Tuesday
20091209,2009-12-09,2009,4,12,9,Wednesday
20091116,2009-11-16,2009,4,11,16,Monday
20100226,2010-02-26,2010,1,2,26,Friday
20091211,2009-12-11,2009,4,12,11,Friday
20100217,2010-02-17,2010,1,2,17,Wednesday
20100129,2010-01-29,2010,1,1,29,Friday
20100204,2010-02-04,2010,1,2,4,Thursday
20110216,2011-02-16,2011,1,2,16,Wednesday
20091216,2009-12-16,2009,4,12,16,Wednesday
20091214,2009-12-14,2009,4,12,14,Monday
20100122,2010-01-22,2010,1,1,22,Friday
20100127,2010-01-27,2010,1,1,27,Wednesday
19960714,1996-07-14,1996,3,7,14,Sunday
20050219,2005-02-19,2005,1,2,19,Saturday
20050512,2005-05-12,2005,2,5,12,Thursday
20060130,2006-01-30,2006,1,1,30,Monday
19991001,1999-10-01,1999,4,10,1,Friday
19991002,1999-10-02,1999,4,10,2,Saturday
20180831,2018-08-31,2018,3,8,31,Friday
20180830,2018-08-30,2018,3,8,30,Thursday
19991104,1999-11-04,1999,4,11,4,Thursday
19991105,1999-11-05,1999,4,11,5,Friday
20180221,2018-02-21,2018,1,2,21,Wednesday
20170630,2017-06-30,2017,2,6,30,Friday
20170628,2017-06-28,2017,2,6,28,Wednesday
20170706,2017-07-06,2017,3,7,6,Thursday
20170629,2017-06-29,2017,2,6,29,Thursday
20170815,2017-08-15,2017,3,8,15,Tuesday
20170713,2017-07-13,2017,3,7,13,Thursday
20180122,2018-01-22,2018,1,1,22,Monday
20170705,2017-07-05,2017,3,7,5,Wednesday
20171021,2017-10-21,2017,4,10,21,Saturday
20180210,2018-02-10,2018,1,2,10,Saturday
20090323,2009-03-23,2009,1,3,23,Monday
20090324,2009-03-24,2009,1,3,24,Tuesday
20150907,2015-09-07,2015,3,9,7,Monday
20000709,2000-07-09,2000,3,7,9,Sunday
20000331,2000-03-31,2000,1,3,31,Friday
20000324,2000-03-24,2000,1,3,24,Friday
20010911,2001-09-11,2001,3,9,11,Tuesday
20011006,2001-10-06,2001,4,10,6,Saturday
20100621,2010-06-21,2010,2,6,21,Monday
20100622,2010-06-22,2010,2,6,22,Tuesday
20070219,2007-02-19,2007,1,2,19,Monday
20070613,2007-06-13,2007,2,6,13,Wednesday
20070309,2007-03-09,2007,1,3,9,Friday
20070212,2007-02-12,2007,1,2,12,Monday
20070619,2007-06-19,2007,2,6,19,Tuesday
20080426,2008-04-26,2008,2,4,26,Saturday
20081201,2008-12-01,2008,4,12,1,Monday
20070325,2007-03-25,2007,1,3,25,Sunday
20070608,2007-06-08,2007,2,6,8,Friday
20090121,2009-01-21,2009,1,1,21,Wednesday
20070516,2007-05-16,2007,2,5,16,Wednesday
20070324,2007-03-24,2007,1,3,24,Saturday
20071002,2007-10-02,2007,4,10,2,Tuesday
20130513,2013-05-13,2013,2,5,13,Monday
20071216,2007-12-16,2007,4,12,16,Sunday
20070612,2007-06-12,2007,2,6,12,Tuesday
20080131,2008-01-31,2008,1,1,31,Thursday
20070510,2007-05-10,2007,2,5,10,Thursday
20091128,2009-11-28,2009,4,11,28,Saturday
20080502,2008-05-02,2008,2,5,2,Friday
20070706,2007-07-06,2007,3,7,6,Friday
20070502,2007-05-02,2007,2,5,2,Wednesday
20070405,2007-04-05,2007,2,4,5,Thursday
20101209,2010-12-09,2010,4,12,9,Thursday
20070522,2007-05-22,2007,2,5,22,Tuesday
20070423,2007-04-23,2007,2,4,23,Monday
20090929,2009-09-29,2009,3,9,29,Tuesday
20070316,2007-03-16,2007,1,3,16,Friday
20070707,2007-07-07,2007,3,7,7,Saturday
20080311,2008-03-11,2008,1,3,11,Tuesday
20100520,2010-05-20,2010,2,5,20,Thursday
20081120,2008-11-20,2008,4,11,20,Thursday
20090923,2009-09-23,2009,3,9,23,Wednesday
20000708,2000-07-08,2000,3,7,8,Saturday
20060509,2006-05-09,2006,2,5,9,Tuesday
20050527,2005-05-27,2005,2,5,27,Friday
20060513,2006-05-13,2006,2,5,13,Saturday
20050601,2005-06-01,2005,2,6,1,Wednesday
20060511,2006-05-11,2006,2,5,11,Thursday
20161119,2016-11-19,2016,4,11,19,Saturday
20170503,2017-05-03,2017,2,5,3,Wednesday
20170528,2017-05-28,2017,2,5,28,Sunday
